sec,pos_x,pos_y,pos_z,x,y,z,w
1715337143.951267,84.44532006978989,1236.778736114502,-1324.218511581421,0.04154064878821373,-0.054122503846883774,-0.04301883652806282,0.9967419505119324
1715337143.96123,93.52759271860123,1249.5694160461426,-1319.0819025039673,0.041348379105329514,-0.05310949310660362,-0.04225216805934906,0.9968372583389282
1715337143.970923,102.96986997127533,1262.0928287506104,-1313.9222860336304,0.04130702465772629,-0.05186271667480469,-0.04135358706116676,0.9969422817230225
1715337143.980542,112.27712035179138,1274.7007608413696,-1308.7371587753296,0.04123014956712723,-0.050578538328409195,-0.03972893953323364,0.997077465057373
1715337143.991165,121.93623185157776,1287.0160341262817,-1303.5314083099365,0.0410960353910923,-0.04904159903526306,-0.0387837216258049,0.9971970319747925
1715337144.0011508,131.91911578178406,1299.0509271621704,-1298.3150482177734,0.04099278524518013,-0.04725323244929314,-0.038168054074048996,0.9973114132881165
1715337144.010465,141.7558789253235,1311.1865520477295,-1293.074131011963,0.04089228808879852,-0.045313119888305664,-0.03670918568968773,0.9974603056907654
1715337144.021267,151.9155353307724,1323.017954826355,-1287.8223657608032,0.04072323441505432,-0.04333503171801567,-0.035317108035087585,0.9976053833961487
1715337144.0311,162.36618161201477,1334.5555067062378,-1282.5628519058228,0.04056199640035629,-0.04133177548646927,-0.0350772850215435,0.997705340385437
1715337144.040402,172.65835404396057,1346.1883068084717,-1277.2728204727173,0.04042428359389305,-0.03912309557199478,-0.03478090837597847,0.9978103637695312
1715337144.051115,183.23755264282227,1357.506275177002,-1271.9902992248535,0.04028249531984329,-0.036811619997024536,-0.03340127691626549,0.9979512095451355
1715337144.060492,193.66925954818726,1368.9392805099487,-1266.6893005371094,0.04006488248705864,-0.03457942232489586,-0.03229600563645363,0.9980761408805847
1715337144.070771,204.36027646064758,1380.0119161605835,-1261.3840103149414,0.0397898368537426,-0.03241933137178421,-0.03247440233826637,0.9981538653373718
1715337144.0804338,214.88860249519348,1391.1945819854736,-1256.0617923736572,0.039647672325372696,-0.030179454013705254,-0.032386671751737595,0.9982326030731201
1715337144.091013,225.67357122898102,1402.0265340805054,-1250.7495880126953,0.03946512192487717,-0.02791513316333294,-0.03128388524055481,0.998340904712677
1715337144.1010098,236.68651282787323,1412.5231504440308,-1245.446801185608,0.039218705147504807,-0.025793664157390594,-0.030644651502370834,0.9984275698661804
1715337144.1109428,247.8896677494049,1422.6683378219604,-1240.1436567306519,0.038971107453107834,-0.023858940228819847,-0.03134584054350853,0.99846351146698
